%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
A	997	0x0400000000004000	1556347733.292519	1556347733.292643	0.000124	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	51034	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	0.000124	6.2e-05	4.384062e-05	16129.03	516129	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.020173	0.020686	0.0204295	0.0001813737	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	14	1.555556
B	997	0x0400000000004001	1556347733.312816	1556347733.313329	0.000513	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	51034	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.000513	0.0002565	0.0001813729	3898.635	210526.3	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.0204295	0.0001813737	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	13	13
A	998	0x0000000000000004	1556347742.814367	1556347742.814367	0.000000	1	2	eth:eapol	44:07:0b:50:4d:df	02:d9:62:17:e1:f1	0x888e		-	-	"-"	0	-	-	"-"	0	0	0x00	1	44:07:0b:50:4d:df_02:d9:62:17:e1:f1_1	GoogleInc,US_-	0	unknown	1	0	99	0	99	99	99	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	999	0x0400000000004000	1556347765.244559	1556347765.244559	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	50170	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.021515	0.021515	0.021515	0.021515	0	0.021515	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	18	16	1.777778
B	999	0x0400000000004001	1556347765.266074	1556347765.266074	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	50170	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	63	47	63	63	63	0	0	0	0	0	0	0	0	0.1454545	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.021515	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	17	15	15
A	1000	0x0400000000004000	1556347765.276884	1556347765.355937	0.079053	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	48492	172.217.10.99	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_5	GoogleInc,US_-	443	https	5	4	1804	1501	28	1350	360.8	405.8884	0	0.055627	0.0158106	0.01929474	63.24871	22820.13	0.1111111	0.09167928	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.005695	0.020565	0.01681775	0.00556141	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	8	10	1.111111
B	1000	0x0400000000004001	1556347765.297433	1556347765.306005	0.008572	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.10.99	us	"Google LLC"	443	192.168.10.222	07	"Private network"	48492	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_4	-_GoogleInc,US	443	https	4	5	1501	1804	20	1350	375.25	423.1183	0	0.008506	0.002143	0.003181539	466.6356	175105	-0.1111111	-0.09167928	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.002794	0.049932	0.0111074	0.01739429	0.02792515	0.01826173	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	7	9	9
A	1001	0x0400000000004000	1556347768.023496	1556347768.023496	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	68	192.168.10.254	07	"Private network"	67	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	67	bootps	1	1	356	304	356	356	356	0	0	0	0	0	0	0	0	0.07878788	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.09239	0.09239	0.09239	0.09239	0	0.09239	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	4	2	0.2222222
B	1001	0x0400000000004001	1556347768.115886	1556347768.115886	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		192.168.10.254	07	"Private network"	67	192.168.10.222	07	"Private network"	68	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	67	bootps	1	1	304	356	304	304	304	0	0	0	0	0	0	0	0	-0.07878788	0x0001	65535	0	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.09239	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	3	1	1
A	1002	0x0000000000000044	1556347789.011275	1556347789.011275	0.000000	1	2	eth:arp	44:07:0b:50:4d:df	ff:ff:ff:ff:ff:ff	0x0806		-	-	"-"	0	-	-	"-"	0	0	0x00	1	44:07:0b:50:4d:df_ff:ff:ff:ff:ff:ff_1	GoogleInc,US_Broadcast	0	unknown	1	0	28	0	28	28	28	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	1003	0x0400000000004000	1556347797.370691	1556347797.370711	0.000020	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	59194	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	2e-05	1e-05	7.071068e-06	100000	3200000	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.021648	0.021939	0.0217935	0.0001028844	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	14	1.555556
B	1003	0x0400000000004001	1556347797.392359	1556347797.392650	0.000291	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	59194	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.000291	0.0001455	0.000102884	6872.852	371134	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.0217935	0.0001028844	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	13	13
A	1004	0x0400000000004000	1556347825.313212	1556347825.313212	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	47405	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.022718	0.022718	0.022718	0.022718	0	0.022718	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	18	16	1.777778
B	1004	0x0400000000004001	1556347825.335930	1556347825.335930	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	47405	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	63	47	63	63	63	0	0	0	0	0	0	0	0	0.1454545	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.022718	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	17	15	15
A	1005	0x0400000000004000	1556347825.345179	1556347825.411463	0.066284	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	33527	172.217.10.99	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_5	GoogleInc,US_-	443	https	5	4	1804	1501	28	1350	360.8	405.8884	0	0.042692	0.0132568	0.01456236	75.43298	27216.22	0.1111111	0.09167928	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.00551	0.017047	0.014104	0.004297179	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	8	10	1.111111
B	1005	0x0400000000004001	1556347825.365013	1556347825.374281	0.009268	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.10.99	us	"Google LLC"	443	192.168.10.222	07	"Private network"	33527	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_4	-_GoogleInc,US	443	https	4	5	1501	1804	20	1350	375.25	423.1183	0	0.009144	0.002317	0.003413679	431.5926	161955.1	-0.1111111	-0.09167928	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.003378	0.037182	0.0088388	0.01274321	0.0229428	0.01344824	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	7	9	9
A	1006	0x0400000000004000	1556347861.518115	1556347861.518241	0.000126	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	46804	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	0.000126	6.3e-05	4.454773e-05	15873.02	507936.5	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.021036	0.021205	0.0211205	5.975106e-05	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	18	16	1.6
B	1006	0x0400000000004001	1556347861.539277	1556347861.539446	0.000169	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	46804	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.000169	8.45e-05	5.975052e-05	11834.32	639053.2	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.0211205	5.975106e-05	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	17	15	15
A	1007	0x0400000000004000	1556347883.418072	1556347883.418072	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	55789	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	37	77	37	37	37	0	0	0	0	0	0	0	0	-0.3508772	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.022337	0.022337	0.022337	0.022337	0	0.022337	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	18	16	1.6
B	1007	0x0400000000004001	1556347883.440409	1556347883.440409	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	55789	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	77	37	77	77	77	0	0	0	0	0	0	0	0	0.3508772	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.022337	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	17	15	15
A	1009	0x0400000000004000	1556347885.390431	1556347885.390431	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	39219	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.02292	0.02292	0.02292	0.02292	0	0.02292	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	18	16	1.6
B	1009	0x0400000000004001	1556347885.413351	1556347885.413351	0.000000	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	39219	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_1	-_GoogleInc,US	53	domain	1	1	63	47	63	63	63	0	0	0	0	0	0	0	0	0.1454545	0x0001	65535	0	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.02292	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	17	15	15
A	1010	0x0400000000004000	1556347885.423343	1556347885.502855	0.079512	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	59477	172.217.10.99	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_5	GoogleInc,US_-	443	https	5	4	1804	1501	28	1350	360.8	405.8884	0	0.055915	0.0159024	0.01927443	62.88359	22688.4	0.1111111	0.09167928	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.005483	0.020099	0.01642275	0.005469897	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	8	10	1
B	1010	0x0400000000004001	1556347885.443952	1556347885.452423	0.008471	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.10.99	us	"Google LLC"	443	192.168.10.222	07	"Private network"	59477	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_4	-_GoogleInc,US	443	https	4	5	1501	1804	20	1350	375.25	423.1183	0	0.008419	0.00211775	0.003150642	472.1993	177192.8	-0.1111111	-0.09167928	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.002668	0.050432	0.0112072	0.0175733	0.02762995	0.01840491	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	7	9	9
A	1008	0x0400000000004000	1556347883.449816	1556347898.489122	15.039306	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	58133	172.217.12.174	us	"Google LLC"	443	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_9	GoogleInc,US_-	443	https	9	7	6482	1916	23	1350	720.2222	540.1525	0	14.98935	1.671034	4.439445	0.5984319	431.0039	0.125	0.5437009	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.019942	0.005673	0.031412	0.01824943	0.007635868	0.019942	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	10	1	2	8	0.8
B	1008	0x0400000000004001	1556347883.469743	1556347898.520534	15.050791	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		172.217.12.174	us	"Google LLC"	443	192.168.10.222	07	"Private network"	58133	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_7	-_GoogleInc,US	443	https	7	9	1916	6482	20	1350	273.7143	343.6241	0	15.02402	2.150113	4.865882	0.4650919	127.3023	-0.125	-0.5437009	0x0001	0	0	56	56	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.002671	14.99261	1.66864	4.441323	1.686889	4.44133	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	10	1	7	7
A	1011	0x0400000000004000	1556347925.606301	1556347925.606415	0.000114	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	53630	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_2	GoogleInc,US_-	53	domain	2	2	64	108	32	32	32	0	0	0.000114	5.7e-05	4.030509e-05	17543.86	561403.5	0	-0.255814	0x0001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	0.021591	0.023839	0.022715	0.0007947881	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	16	14	1.555556
B	1011	0x0400000000004001	1556347925.628006	1556347925.630254	0.002248	1	3	eth:ipv4:udp	22:ef:03:1a:97:b9	44:07:0b:50:4d:df	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.10.222	07	"Private network"	53630	17	0x00	1	22:ef:03:1a:97:b9_44:07:0b:50:4d:df_2	-_GoogleInc,US	53	domain	2	2	108	64	48	60	54	4.24264	0	0.002248	0.001124	0.000794788	889.6797	48042.71	0	0.255814	0x0001	1	1	119	119	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.022715	0.0007947881	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	9	15	13	13
A	1012	0x0400000000004000	1556347945.458436	1556347945.458436	0.000000	1	3	eth:ipv4:udp	44:07:0b:50:4d:df	22:ef:03:1a:97:b9	0x0800		192.168.10.222	07	"Private network"	41864	8.8.8.8	us	"Google LLC"	53	17	0x00	1	44:07:0b:50:4d:df_22:ef:03:1a:97:b9_1	GoogleInc,US_-	53	domain	1	1	47	63	47	47	47	0	0	0	0	0	0	0	0	-0.1454545	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.022688	0.022688	0.022688	0.022688	0	0.022688	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	9	1	18	16	1.777778
